Species	Latitude	Longitude
"Quercus rubra"	35.93596695	-81.92708087
"Quercus rubra"	35.82779113	-81.90073206
"Quercus rubra"	35.91900158	-81.89951943
"Quercus rubra"	35.9283087	-81.88775092
"Quercus rubra"	35.93569531	-81.92615839
"Quercus rubra"	35.91603043	-81.88878612
"Quercus rubra"	35.89790016	-81.88364954
"Quercus rubra"	35.82504031	-81.88719684
"Quercus rubra"	35.91957562	-81.90248735
"Quercus rubra"	35.88573999	-81.89207924
"Quercus rubra"	35.84625773	-81.89470385
"Quercus rubra"	35.92665714	-81.8870633
"Quercus rubra"	35.92468825	-81.89289583
"Quercus rubra"	35.88570749	-81.88841877
"Quercus rubra"	35.90294138	-81.8869691
"Quercus rubra"	35.92126936	-81.89354985
"Quercus rubra"	35.82745016	-81.89203589
"Quercus rubra"	35.94350021	-81.89934019
"Quercus rubra"	35.90980887	-81.90763959
"Quercus rubra"	35.95025928	-81.9198611
"Quercus rubra"	35.93179875	-81.89205971
"Quercus rubra"	35.86996708	-81.9146114
"Quercus rubra"	35.37452066	-82.93854606
"Quercus rubra"	35.40154338	-82.82386941
"Quercus rubra"	35.40169418	-82.82655208
"Quercus rubra"	35.34164763	-82.81212626
"Quercus rubra"	35.40223528	-82.82564408
"Quercus rubra"	35.35997268	-82.83842666
"Quercus rubra"	35.34008981	-82.81240951
"Quercus rubra"	35.3882583	-82.89476503
"Quercus rubra"	35.39862478	-82.85098905
"Quercus rubra"	35.88374325	-81.90367244
"Quercus rubra"	35.37588611	-82.88887314
"Quercus rubra"	35.87113061	-81.89193185
"Quercus rubra"	35.86911922	-81.89305171
"Quercus rubra"	35.37994232	-82.89866756
"Quercus rubra"	35.36909062	-82.88122494
"Quercus rubra"	35.35789362	-82.88040676
"Quercus rubra"	35.42845177	-82.83803752
"Quercus rubra"	35.44014941	-82.84311174
"Quercus rubra"	35.39382837	-82.87896029
"Quercus rubra"	35.34990188	-82.8884677
"Quercus rubra"	35.40080212	-82.86302041
"Quercus rubra"	35.40009213	-82.85209308
"Quercus rubra"	35.37152009	-83.93441286
"Quercus rubra"	35.36771105	-83.93531413
"Quercus rubra"	35.23784406	-83.235328
"Quercus rubra"	35.04325023	-83.56025823
"Quercus rubra"	35.08120933	-83.62673761
"Quercus rubra"	35.16676096	-83.00789913
"Quercus rubra"	35.0387046	-83.19273762
"Quercus rubra"	35.05609503	-83.14833288
"Quercus rubra"	35.0835683	-83.62386355
"Quercus rubra"	34.7677831	-83.13916471
"Quercus rubra"	35.29260343	-81.09847129
"Quercus rubra"	35.23336593	-81.27337458
"Quercus rubra"	35.29050134	-81.10146054
"Quercus rubra"	35.3017441	-81.08823076
"Quercus rubra"	35.67870119	-82.45312773
"Quercus rubra"	35.09196802	-82.89793724
"Quercus rubra"	35.10251361	-82.89488694
"Quercus rubra"	35.09617685	-82.89958737
"Quercus rubra"	35.27379157	-82.23843482
"Quercus rubra"	35.09806206	-82.88960455
"Quercus rubra"	35.27249673	-82.23196526
"Quercus rubra"	35.10401093	-82.88998387
"Quercus rubra"	35.06653401	-82.93866716
"Quercus rubra"	35.43157088	-84.014047
"Quercus rubra"	35.4398893	-83.99785561
"Quercus rubra"	35.00253183	-83.07522028
"Quercus rubra"	35.01504765	-83.14063693
"Quercus rubra"	34.98114482	-83.07616755
"Quercus rubra"	35.02529769	-83.0804118
"Quercus rubra"	34.980396	-83.11094239
"Quercus rubra"	35.00868391	-83.12079002
"Quercus rubra"	34.99637274	-83.13292879
"Quercus rubra"	35.01454571	-83.11069788
"Quercus rubra"	35.01155916	-83.09904388
"Quercus rubra"	34.97641396	-83.09540343
"Quercus rubra"	35.00174913	-83.13780471
"Quercus rubra"	35.0016266	-83.14071072
"Quercus rubra"	34.99856094	-83.13505973
"Quercus rubra"	35.38106967	-83.98378286
"Quercus rubra"	34.98158441	-83.09439158
"Quercus rubra"	34.99604925	-83.09404831
"Quercus rubra"	35.01776716	-83.07406655
"Quercus rubra"	35.01550335	-83.06122458
"Quercus rubra"	34.99861821	-83.11507222
"Quercus rubra"	35.00834931	-83.08954894
"Quercus rubra"	35.00432536	-83.06759755
"Quercus rubra"	34.97978794	-83.1254008
"Quercus rubra"	34.9961743	-83.13085906
"Quercus rubra"	35.02119485	-83.09897082
"Quercus rubra"	35.00440133	-83.14208447
"Quercus rubra"	35.00640182	-83.12622709
"Quercus rubra"	35.01135465	-83.12493339
"Quercus rubra"	35.00039095	-83.11802149
"Quercus rubra"	34.98373188	-83.13320717
"Quercus rubra"	35.27052857	-82.23810227
"Quercus rubra"	33.83640003	-80.80609285
"Quercus rubra"	35.2745155	-82.3082452
"Quercus rubra"	35.27095541	-82.32939019
"Quercus rubra"	34.97643735	-82.83016188
"Quercus rubra"	34.97345629	-82.8305025
"Quercus rubra"	34.86278623	-82.88404844
"Quercus rubra"	34.98137067	-82.84251861
"Quercus rubra"	34.98371145	-82.8310044
"Quercus rubra"	34.97961337	-82.8376922
"Quercus rubra"	34.98697916	-82.84448184
"Quercus rubra"	34.979134	-82.84022338
"Quercus rubra"	34.98274168	-82.8363696
"Quercus rubra"	34.97847652	-82.84513388
"Quercus rubra"	34.9817233	-82.84267213
"Quercus rubra"	34.98464345	-82.84755646
"Quercus rubra"	34.97488659	-82.83100937
"Quercus rubra"	34.98394505	-82.82843029
"Quercus rubra"	36.43977911	-81.00289055
"Quercus rubra"	34.93570829	-82.86319726
"Quercus rubra"	36.08505178	-81.89640593
"Quercus rubra"	36.02927496	-81.90244769
"Quercus rubra"	36.09420719	-81.91500691
"Quercus rubra"	36.09532198	-81.91664708
"Quercus rubra"	36.19976899	-81.85173777
"Quercus rubra"	36.02304574	-81.89997496
"Quercus rubra"	36.08248248	-81.8963575
"Quercus rubra"	35.92238893	-81.88623035
"Quercus rubra"	35.91222314	-81.90847269
"Quercus rubra"	35.92429908	-81.89176918
"Quercus rubra"	35.90463255	-81.90607581
"Quercus rubra"	35.85893416	-81.91759427
"Quercus rubra"	35.85388556	-81.91636483
"Quercus rubra"	35.84976699	-81.90926666
"Quercus rubra"	35.93445626	-81.92259502
"Quercus rubra"	35.88405557	-81.88728953
"Quercus rubra"	35.85315528	-81.91083218
"Quercus rubra"	35.93165389	-81.91777849
"Quercus rubra"	35.93193132	-81.88912671
"Quercus rubra"	35.89864836	-81.89014605
"Quercus rubra"	35.85073314	-81.90895359
"Quercus rubra"	35.90216916	-81.88431075
"Quercus rubra"	35.9011425	-81.90658237
"Quercus rubra"	35.86016733	-81.90416509
"Quercus rubra"	35.94043638	-81.89064893
"Quercus rubra"	34.77123187	-89.25126942
"Quercus rubra"	36.40757553	-81.46849985
"Quercus rubra"	36.40786452	-81.50871064
"Quercus rubra"	35.40253562	-80.04188827
"Quercus rubra"	35.4315402	-80.05362731
"Quercus rubra"	35.41082728	-80.0464823
"Quercus rubra"	35.52575681	-80.32645263
"Quercus rubra"	35.35905215	-80.0759555
"Quercus rubra"	35.40546372	-80.04625976
"Quercus rubra"	35.47870973	-79.95116993
"Quercus rubra"	35.43186128	-80.06665285
"Quercus rubra"	35.51732572	-80.27031986
"Quercus rubra"	35.91934509	-81.93912685
"Quercus rubra"	36.0172716	-81.76850228
"Quercus rubra"	35.39935154	-80.06660688
"Quercus rubra"	35.76026426	-82.16572036
"Quercus rubra"	36.09557144	-81.79547539
"Quercus rubra"	35.91887538	-81.94184933
"Quercus rubra"	35.94522007	-81.72734318
"Quercus rubra"	35.03115608	-83.01010701
"Quercus rubra"	35.03700423	-83.18260246
"Quercus rubra"	35.03830804	-83.18054029
"Quercus rubra"	35.07977486	-83.14106969
"Quercus rubra"	35.331975	-83.12227093
"Quercus rubra"	35.32378157	-84.16629853
"Quercus rubra"	36.01421997	-81.16092734
"Quercus rubra"	35.30377061	-83.11027067
"Quercus rubra"	35.08392702	-83.62286517
"Quercus rubra"	35.03774677	-83.53197706
"Quercus rubra"	35.22746103	-83.02482242
"Quercus rubra"	35.09574463	-83.34154074
"Quercus rubra"	35.08941029	-83.35642743
"Quercus rubra"	35.08681242	-83.35655295
"Quercus rubra"	35.03383477	-83.37357287
"Quercus rubra"	35.09584558	-83.34374785
"Quercus rubra"	35.28798821	-83.1035917
"Quercus rubra"	35.02928748	-83.53522434
"Quercus rubra"	35.03498971	-83.28491786
"Quercus rubra"	35.08538445	-83.61617878
"Quercus rubra"	35.08068835	-83.52953132
"Quercus rubra"	35.08337866	-83.62005836
"Quercus rubra"	33.76338954	-85.59173881
"Quercus rubra"	35.35303735	-82.77455047
"Quercus rubra"	35.32709985	-84.43753331
"Quercus rubra"	35.32527893	-84.43688133
"Quercus rubra"	35.07569404	-84.48788691
"Quercus rubra"	35.32020457	-84.11302423
"Quercus rubra"	35.79758291	-82.14907158
"Quercus rubra"	36.39670338	-81.551319
"Quercus rubra"	35.40589248	-83.98055772
"Quercus rubra"	35.52714603	-83.85609975
"Quercus rubra"	35.17584243	-83.58769064
"Quercus rubra"	35.37986496	-83.98720504
"Quercus rubra"	35.21611528	-82.33732918
"Quercus rubra"	35.17468692	-83.58482552
"Quercus rubra"	35.39499182	-82.77531098
"Quercus rubra"	35.76314755	-82.30402047
"Quercus rubra"	35.64678271	-83.48364111
"Quercus rubra"	36.40581058	-81.5100092
"Quercus rubra"	35.6795358	-83.39597901
"Quercus rubra"	35.09254287	-83.52134503
"Quercus rubra"	35.36947159	-82.86109319
"Quercus rubra"	35.6948433	-82.38453089
"Quercus rubra"	34.87382974	-83.07486796
"Quercus rubra"	34.90552054	-83.17136866
"Quercus rubra"	34.90627804	-83.17253677
"Quercus rubra"	34.67813684	-83.37824237
"Quercus rubra"	36.00387537	-81.69747121
"Quercus rubra"	35.82570386	-82.13057804
"Quercus rubra"	35.93573697	-81.88759027
"Quercus rubra"	34.8131886	-83.30797896
"Quercus rubra"	35.10287921	-84.60878417
"Quercus rubra"	34.76315645	-83.94593666
"Quercus rubra"	34.85548031	-84.62216568
"Quercus rubra"	34.75412509	-84.6407738
"Quercus rubra"	34.86046069	-84.66985221
"Quercus rubra"	34.63587057	-83.3344692
"Quercus rubra"	34.67241934	-83.35311771
"Quercus rubra"	34.95749291	-83.1526728
"Quercus rubra"	35.43466614	-82.2570028
"Quercus rubra"	34.74699547	-84.65028765
"Quercus rubra"	35.08239695	-83.13886921
"Quercus rubra"	36.46321225	-81.33438963
"Quercus rubra"	32.93692009	-87.39602335
"Quercus rubra"	35.96363471	-81.11545364
"Quercus rubra"	32.99297968	-87.29898802
"Quercus rubra"	35.0881899	-83.35495342
"Quercus rubra"	34.96220001	-83.28987137
"Quercus rubra"	34.75886101	-84.63870497
"Quercus rubra"	35.39760119	-82.76869498
"Quercus rubra"	35.39777848	-82.76588676
"Quercus rubra"	34.91080934	-84.63988562
"Quercus rubra"	35.07729318	-83.13991407
"Quercus rubra"	35.70447375	-82.36523892
"Quercus rubra"	35.69455825	-82.38170334
"Quercus rubra"	35.77700831	-82.34508606
"Quercus rubra"	35.28746084	-83.10221399
"Quercus rubra"	35.96354326	-81.11800806
"Quercus rubra"	36.39759089	-81.55560409
"Quercus rubra"	35.24660566	-83.07930553
"Quercus rubra"	35.63887325	-81.72599925
"Quercus rubra"	34.89569928	-83.43898965
"Quercus rubra"	35.08026751	-83.14218448
"Quercus rubra"	35.13504477	-83.19050025
"Quercus rubra"	35.16659794	-82.989748
"Quercus rubra"	35.05654089	-83.15334615
"Quercus rubra"	35.03451434	-83.28441508
"Quercus rubra"	35.05821802	-83.15693263
"Quercus rubra"	34.73506926	-89.13458275
"Quercus rubra"	34.24201343	-87.13401722
"Quercus rubra"	34.80316878	-83.68486085
"Quercus rubra"	34.63281393	-84.19280716
"Quercus rubra"	36.08148518	-82.41741368
"Quercus rubra"	35.03764337	-83.28440191
"Quercus rubra"	35.92546096	-82.86438619
"Quercus rubra"	35.03759061	-83.28532688
"Quercus rubra"	34.80203409	-83.3131736
"Quercus rubra"	35.13620066	-83.18861355
"Quercus rubra"	35.3941481	-80.03804489
"Quercus rubra"	35.03263812	-83.37062161
"Quercus rubra"	35.10016149	-83.20047554
"Quercus rubra"	34.82469498	-83.26766606
"Quercus rubra"	36.41672844	-81.59096455
"Quercus rubra"	35.01604847	-84.53020394
"Quercus rubra"	33.66334467	-83.31686264
"Quercus rubra"	33.39671879	-83.42862101
"Quercus rubra"	33.27897955	-83.52612225
"Quercus rubra"	35.92592545	-81.88823772
"Quercus rubra"	34.78053408	-84.32941123
"Quercus rubra"	35.91518443	-81.88732655
"Quercus rubra"	35.34390895	-82.89669991
"Quercus rubra"	35.06417299	-83.08724904
"Quercus rubra"	35.52500453	-83.79736954
"Quercus rubra"	36.46107826	-81.47806274
"Quercus rubra"	34.86498315	-84.62875028
"Quercus rubra"	35.0345728	-83.28471699
"Quercus rubra"	32.8038972	-87.17448203
"Quercus rubra"	35.73568825	-83.4143161
"Quercus rubra"	34.86535807	-84.64824255
"Quercus rubra"	34.73366271	-89.13284145
"Quercus rubra"	35.53136906	-83.77030722
"Quercus alba"	45.88449638	-77.35746257
"Quercus alba"	45.99984814	-77.32499963
"Quercus alba"	41.75516339	-73.47966819
"Quercus alba"	41.91125917	-72.28774189
"Quercus alba"	41.97307359	-72.54832577
"Quercus alba"	41.83954399	-72.95949265
"Quercus alba"	41.78912952	-72.44215695
"Quercus alba"	41.35213254	-72.23170793
"Quercus alba"	41.99608966	-72.7358675
"Quercus alba"	41.70047106	-72.83189134
"Quercus alba"	41.88482977	-72.33494508
"Quercus alba"	41.91053451	-72.95457644
"Quercus alba"	41.77356555	-72.52372424
"Quercus alba"	41.18637037	-73.19605718
"Quercus alba"	41.1869561	-73.19708159
"Quercus alba"	41.3451457	-72.02936189
"Quercus alba"	41.91694889	-72.69928921
"Quercus alba"	41.96387805	-72.83891453
"Quercus alba"	41.34391802	-72.03015106
"Quercus alba"	41.55835794	-72.35239348
"Quercus alba"	41.98333409	-73.42396381
"Quercus alba"	42.08610331	-73.85463173
"Quercus alba"	42.53216703	-72.61757723
"Quercus alba"	40.6581265	-78.11568219
"Quercus alba"	39.57135142	-75.69819639
"Quercus alba"	43.78293545	-73.18089591
"Quercus alba"	41.80151806	-71.73488518
"Quercus alba"	41.75343963	-73.47832689
"Quercus alba"	41.33268841	-73.11722941
"Quercus alba"	41.70475254	-72.22623918
"Quercus alba"	41.79123457	-72.12522545
"Quercus alba"	41.90620553	-72.7011803
"Quercus alba"	41.90633947	-72.70081155
"Quercus alba"	40.00059274	-78.54064763
"Quercus alba"	41.88612482	-72.26386181
"Quercus alba"	39.11483488	-86.26485554
"Quercus alba"	32.6981606	-87.99723507
"Quercus alba"	34.33851056	-87.4445247
"Quercus alba"	34.33763033	-87.44262667
"Quercus alba"	33.77291845	-87.66191001
"Quercus alba"	31.53151265	-87.49826587
"Quercus alba"	34.33017687	-87.46086462
"Quercus alba"	32.59994301	-87.73241932
"Quercus alba"	33.08135944	-87.55802055
"Quercus alba"	32.59867075	-87.7325727
"Quercus alba"	31.71566124	-88.18318626
"Quercus alba"	33.56865987	-86.44503801
"Quercus alba"	34.67236627	-87.98391087
"Quercus alba"	33.94629225	-86.28542944
"Quercus alba"	31.3588581	-85.11129344
"Quercus alba"	33.17141973	-94.3199327
"Quercus alba"	31.43996577	-86.93297708
"Quercus alba"	31.88566882	-86.03410691
"Quercus alba"	34.09479279	-87.62021933
"Quercus alba"	35.2679143	-80.85043524
"Quercus alba"	47.61080133	-122.3307299
"Quercus alba"	38.52063331	-90.55189409
"Quercus alba"	37.9919851	-90.51979186
"Quercus alba"	38.63130344	-90.68818263
"Quercus alba"	39.48989261	-91.73092881
"Quercus alba"	38.13055374	-90.68147701
"Quercus alba"	32.62193136	-92.85065266
"Quercus alba"	35.06005198	-83.51930724
"Quercus alba"	40.52097107	-91.63965379
"Quercus alba"	38.56913749	-90.4508152
"Quercus alba"	38.4983747	-90.6800381
"Quercus alba"	37.96066454	-92.78126119
"Quercus alba"	40.1197564	-92.65998391
"Quercus alba"	40.12195136	-92.63944595
"Quercus alba"	37.9508544	-91.15179099
"Quercus alba"	39.70934953	-91.35992225
"Quercus alba"	40.21898662	-93.01815852
"Quercus alba"	40.22079812	-93.01961592
"Quercus alba"	36.67897755	-92.88870914
"Quercus alba"	36.59077144	-93.82186519
"Quercus alba"	39.52109483	-91.68928947
"Quercus alba"	36.91966059	-90.29187
"Quercus alba"	37.76060475	-92.16031405
"Quercus alba"	37.77060759	-90.62088573
"Quercus alba"	40.0515435	-94.14078813
"Quercus alba"	40.48176599	-92.9983522
"Quercus alba"	36.58809567	-92.28839982
"Quercus alba"	39.94179211	-94.82802713
"Quercus alba"	40.27178355	-94.03181019
"Quercus alba"	36.55090266	-94.48932786
"Quercus alba"	36.81019593	-93.46901846
"Quercus alba"	37.16008898	-91.44156784
"Quercus alba"	37.41963226	-91.28800317
"Quercus alba"	37.18939105	-89.48070815
"Quercus alba"	39.24010866	-92.55077781
"Quercus alba"	37.18987955	-89.6382459
"Quercus alba"	37.80089807	-91.90969361
"Quercus alba"	36.62030687	-91.87129627
"Quercus alba"	36.79048149	-91.29159461
"Quercus alba"	37.72983125	-90.94175881
"Quercus alba"	37.17057741	-89.95926508
"Quercus alba"	36.89001407	-90.28160025
"Quercus alba"	36.89097771	-90.27843542
"Quercus alba"	40.31081312	-92.13134354
"Quercus alba"	36.61846307	-91.87055728
"Quercus alba"	36.76080986	-94.3900438
"Quercus alba"	37.80104987	-90.29920198
"Quercus alba"	38.13017124	-90.67879846
"Quercus alba"	38.12825255	-90.67905796
"Quercus alba"	38.13114839	-90.68033697
"Quercus alba"	37.82091787	-90.92937758
"Quercus alba"	37.00087404	-90.43057384
"Quercus alba"	37.22046151	-90.97138525
"Quercus alba"	40.47974635	-90.05855083
"Quercus alba"	38.98187422	-94.54929955
"Quercus alba"	32.39020442	-86.27893507
"Quercus alba"	32.38867192	-86.27654715
"Quercus alba"	34.77063441	-92.3218649
"Quercus alba"	33.83971999	-84.41096035
"Quercus alba"	33.83101095	-84.41873443
"Quercus alba"	37.98837834	-85.26701853
"Quercus alba"	38.61008007	-90.42197529
"Quercus alba"	37.82781463	-92.03196773
"Quercus alba"	38.59368304	-92.13373386
"Quercus alba"	43.22301929	-71.58141144
"Quercus alba"	43.2230103	-71.58176379
"Quercus alba"	42.61405789	-73.78389325
"Quercus alba"	41.80754877	-71.50075746
"Quercus alba"	36.05446791	-86.81114104
"Quercus alba"	38.33227406	-81.69622135
"Quercus alba"	38.35799886	-81.6917596
"Quercus alba"	41.78645329	-73.73108441
"Quercus alba"	39.94868691	-79.36587399
"Quercus alba"	40.08217994	-79.34958502
"Quercus alba"	39.03453968	-77.03358479
"Quercus alba"	38.5009634	-90.5174471
"Quercus alba"	37.49955968	-90.24802289
"Quercus alba"	40.05150062	-81.01626703
"Quercus alba"	41.70023459	-79.40067833
"Quercus alba"	38.95192595	-77.16751764
"Quercus alba"	38.57795878	-90.69474103
"Quercus alba"	38.49854389	-90.51707332
"Quercus alba"	38.25147279	-90.61735451
"Quercus alba"	39.01547429	-90.99918788
"Quercus alba"	39.55087561	-84.71636542
"Quercus alba"	38.95238045	-77.04738071
"Quercus alba"	38.95282241	-77.04764353
"Quercus alba"	38.95046229	-77.04478954
"Quercus alba"	38.95159395	-77.04545899
"Quercus alba"	38.95245491	-77.04580546
"Quercus alba"	38.95058685	-77.04616745
"Quercus alba"	38.95048025	-77.04573779
"Quercus alba"	38.95048286	-77.047596
"Quercus alba"	38.95404164	-77.04587583
"Quercus alba"	38.951785	-77.04625024
"Quercus alba"	38.95426806	-77.04798376
"Quercus alba"	38.95381424	-77.04613816
"Quercus alba"	38.95264862	-77.04656139
"Quercus alba"	38.9531253	-77.0482214
"Quercus alba"	38.95237559	-77.04578539
"Quercus alba"	38.95152245	-77.04624321
"Quercus alba"	38.95418071	-77.04684541
"Quercus alba"	38.9509408	-77.0480148
"Quercus alba"	38.95232148	-77.04503417
"Quercus alba"	38.9506963	-77.04785635
"Quercus alba"	38.95196955	-77.04750879
"Quercus alba"	38.9542758	-77.04733996
"Quercus alba"	38.95412989	-77.04646975
"Quercus alba"	38.95049173	-77.04511193
"Quercus alba"	38.95143935	-77.05111272
"Quercus alba"	38.95336011	-77.04544182
"Quercus alba"	38.95368541	-77.0447688
"Quercus alba"	38.95264891	-77.04722663
"Quercus alba"	38.95354604	-77.04723742
"Quercus alba"	38.95100088	-77.04637851
"Quercus alba"	38.95370278	-77.04506122
"Quercus alba"	38.95130184	-77.04767969
"Quercus alba"	38.95295993	-77.04798442
"Quercus alba"	38.95158676	-77.04467145
"Quercus alba"	43.0949655	-91.1806787
"Quercus alba"	43.09736946	-91.18177132
"Quercus alba"	43.09978348	-91.19223866
"Quercus alba"	43.10108751	-91.21976677
"Quercus alba"	43.09964602	-91.21940454
"Quercus alba"	43.09056004	-91.18663138
"Quercus alba"	43.09433524	-91.18672954
"Quercus alba"	43.09062073	-91.19045836
"Quercus alba"	43.09230996	-91.19026539
"Quercus alba"	43.07057388	-91.18800063
"Quercus alba"	43.09420932	-91.19252644
"Quercus alba"	43.07030631	-91.1849748
"Quercus alba"	43.08207098	-91.18944636
"Quercus alba"	43.09692011	-91.21551622
"Quercus alba"	43.10028905	-91.21310273
"Quercus alba"	43.1034257	-91.21010321
"Quercus alba"	43.10754456	-91.18345664
"Quercus alba"	43.10432185	-91.21115131
"Quercus alba"	45.38291003	-84.53919357
"Quercus alba"	45.31045536	-84.16575996
"Quercus alba"	45.43703868	-84.57025668
"Quercus alba"	45.14343668	-84.19528233
"Quercus alba"	45.43072276	-84.54416832
"Quercus alba"	40.77417038	-72.83353899
"Quercus alba"	40.77549206	-72.83470021
"Quercus alba"	35.52980826	-83.76860766
"Quercus alba"	35.50802069	-83.75747607
"Quercus alba"	35.51326645	-83.75981554
"Quercus alba"	35.53084517	-83.8024364
"Quercus alba"	35.52192439	-83.8186049
"Quercus alba"	35.5131493	-83.81049441
"Quercus alba"	35.50347875	-83.81126804
"Quercus alba"	35.51117476	-83.81068348
"Quercus alba"	35.54394199	-83.78911461
"Quercus alba"	35.5309789	-83.77207403
"Quercus alba"	40.0951554	-75.45430606
"Quercus alba"	40.08740943	-75.45750249
"Quercus alba"	40.08643732	-75.46599097
"Quercus alba"	40.11540843	-75.44196788
"Quercus alba"	40.10700976	-75.44090406
"Quercus alba"	40.09890415	-75.43742368
"Quercus alba"	40.09439788	-75.45354389
"Quercus alba"	33.81419792	-80.78261472
"Quercus alba"	33.81526077	-80.78183549
"Quercus alba"	33.83216547	-80.80049957
"Quercus alba"	33.81453876	-80.77658014
"Quercus alba"	33.81210634	-80.77067265
"Quercus alba"	33.8169457	-80.76763613
"Quercus alba"	35.743109	-83.40012887
"Quercus alba"	35.71819487	-83.38485254
"Quercus alba"	35.59545437	-83.8569938
"Quercus alba"	35.59740299	-83.85728567
"Quercus alba"	35.61098483	-83.80529472
"Quercus alba"	35.51652245	-83.92366149
"Quercus alba"	35.58160625	-83.85924381
"Quercus alba"	35.58149254	-83.87109147
"Quercus alba"	35.61185409	-83.82282856
"Quercus alba"	35.53979858	-83.80469799
"Quercus alba"	35.54847284	-83.79999519
"Quercus alba"	35.72992232	-83.44459161
"Quercus alba"	35.72954946	-83.44222471
"Quercus alba"	35.73178227	-83.40605972
"Quercus alba"	35.70605273	-83.38699642
"Quercus alba"	35.60658672	-83.80409029
"Quercus alba"	34.93615083	-83.13171794
"Quercus alba"	35.16773671	-83.02100301
"Quercus alba"	35.07302845	-83.18036862
"Quercus alba"	34.92115795	-83.32515809
"Quercus alba"	34.79706101	-83.3125224
"Quercus alba"	35.09946285	-83.10147673
"Quercus alba"	35.20634867	-82.57822702
"Quercus alba"	35.69513767	-82.40079087
"Quercus alba"	35.82438608	-82.17152535
"Quercus alba"	35.81319762	-82.17284411
"Quercus alba"	35.82103357	-82.16965165
"Quercus alba"	35.82607703	-82.17073691
"Quercus alba"	35.82342523	-82.17410523
"Quercus alba"	36.39522968	-81.55284605
"Quercus alba"	35.49864708	-79.90705101
"Quercus alba"	35.35244739	-80.09968631
"Quercus alba"	35.02935341	-83.37231558
"Quercus alba"	36.01697139	-81.70573857
"Quercus alba"	35.74894745	-82.18295332
"Quercus alba"	34.95774551	-82.8525284
"Quercus alba"	35.58021701	-81.68511972
"Quercus alba"	35.16482982	-82.98563938
"Quercus alba"	35.17345479	-82.99664478
"Quercus alba"	35.52707602	-83.85027049
"Quercus alba"	35.60646346	-83.92054357
"Quercus alba"	36.07601617	-82.40035603
"Quercus alba"	35.32286496	-83.51865393
"Quercus alba"	35.28701136	-83.48700815
"Quercus alba"	35.32200297	-83.51903063
"Quercus alba"	35.31162207	-83.51969275
"Quercus alba"	36.49904647	-81.30025488
"Quercus alba"	36.46181917	-81.34260601
"Quercus alba"	35.31334509	-83.52018248
"Quercus alba"	35.07782772	-83.17966982
"Quercus alba"	34.76220868	-83.13793143
"Quercus alba"	35.07682075	-83.17648338
"Quercus alba"	33.19640957	-80.33596239
"Quercus alba"	33.137152	-80.00231485
"Quercus alba"	34.93696562	-83.16522774
"Quercus alba"	34.7936376	-83.28823972
"Quercus alba"	35.03055513	-83.2510873
"Quercus alba"	34.80262182	-83.30449679
"Quercus alba"	35.02352302	-83.18674023
"Quercus alba"	34.77573112	-83.33635266
"Quercus alba"	34.77303929	-83.33178159
"Quercus alba"	35.02810696	-83.16196671
"Quercus alba"	34.93395489	-83.23666657
"Quercus alba"	34.95449305	-83.22653717
"Quercus alba"	36.38713532	-80.28014719
"Quercus alba"	34.48147245	-78.17275902
"Quercus alba"	36.43414765	-81.38434018
"Quercus alba"	35.33418427	-83.51848803
"Quercus alba"	35.3328681	-83.52033383
"Quercus alba"	36.44533577	-81.06168145
"Quercus alba"	35.219391	-83.60861263
"Quercus alba"	35.18575989	-83.58833074
"Quercus alba"	35.20412272	-83.58158412
"Quercus alba"	35.77701652	-82.39508565
"Quercus alba"	35.23196881	-83.56855297
"Quercus alba"	35.2202454	-83.60415204
"Quercus alba"	35.00605358	-83.06827006
"Quercus alba"	34.98952184	-83.08110762
"Quercus alba"	34.80749194	-83.35491633
"Quercus alba"	34.819354	-83.30106589
"Quercus alba"	34.92394908	-83.14317665
"Quercus alba"	36.07235285	-82.3804682
"Quercus alba"	35.85671825	-82.84137809
"Quercus alba"	35.40813995	-82.259682
"Quercus alba"	35.92314159	-82.89503963
"Quercus alba"	35.01099142	-82.98573364
"Quercus alba"	35.08901384	-83.02740422
"Quercus alba"	35.06368626	-82.97935124
"Quercus alba"	35.09201211	-83.01915807
"Quercus alba"	35.07264365	-82.97721709
"Quercus alba"	35.02274348	-82.98426315
"Quercus alba"	35.01638415	-82.9902418
"Quercus alba"	35.08971025	-83.03118012
"Quercus alba"	35.02765356	-82.98192002
"Quercus alba"	35.06457846	-83.02812947
"Quercus alba"	35.07785704	-83.01839601
"Quercus alba"	35.02732734	-82.99314735
"Quercus alba"	35.03756279	-82.97508418
"Quercus alba"	35.08473077	-83.03813472
"Quercus alba"	35.04034468	-82.97779926
"Quercus alba"	35.03217145	-82.98213467
"Quercus alba"	35.0935111	-83.00413383
"Quercus alba"	35.01785343	-82.96686911
"Quercus alba"	35.01782828	-82.97358464
"Quercus alba"	35.04301385	-82.99385715
"Quercus alba"	35.05992359	-82.99393948
"Quercus alba"	35.04086464	-82.98889622
"Quercus alba"	35.01627634	-82.97574148
"Quercus alba"	35.07538392	-83.01211604
"Quercus alba"	35.04105843	-82.98877967
"Quercus alba"	35.073908	-83.01082499
"Quercus alba"	35.05651312	-83.01846867
"Quercus alba"	35.04417852	-82.99872459
"Quercus alba"	35.01560676	-82.97085011
"Quercus alba"	35.79434993	-82.21451396
"Quercus alba"	35.82241924	-82.17879384
"Quercus alba"	35.80283824	-82.28328499
